"season","mnth","day","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","bikers"
4,"Sept",269,"22",0,1,1,"clear",0.62,0.5455,0.94,0.1343,136
4,"Sept",269,"23",0,1,1,"clear",0.62,0.5455,0.94,0.1343,75
4,"Sept",270,"0",0,2,1,"clear",0.62,0.5455,0.94,0.1343,37
4,"Sept",270,"1",0,2,1,"clear",0.62,0.5455,0.94,0.1642,10
4,"Sept",270,"2",0,2,1,"clear",0.62,0.5455,0.94,0.1045,11
4,"Sept",270,"3",0,2,1,"cloudy/misty",0.62,0.5455,0.94,0,10
4,"Sept",270,"4",0,2,1,"light rain/snow",0.62,0.5455,0.94,0.0896,8
4,"Sept",270,"5",0,2,1,"light rain/snow",0.62,0.5455,0.94,0.0896,24
4,"Sept",270,"6",0,2,1,"cloudy/misty",0.62,0.5455,0.94,0.1045,124
4,"Sept",270,"7",0,2,1,"cloudy/misty",0.62,0.5455,0.94,0.1045,249
4,"Sept",270,"8",0,2,1,"cloudy/misty",0.64,0.5758,0.89,0.1045,427
4,"Sept",270,"9",0,2,1,"light rain/snow",0.64,0.5758,0.89,0.194,193
4,"Sept",270,"10",0,2,1,"light rain/snow",0.64,0.5606,0.94,0.1642,122
4,"Sept",270,"11",0,2,1,"cloudy/misty",0.66,0.5909,0.89,0.1045,123
4,"Sept",270,"12",0,2,1,"cloudy/misty",0.66,0.5909,0.89,0.1343,162
4,"Sept",270,"13",0,2,1,"cloudy/misty",0.7,0.6667,0.74,0.2239,151
4,"Sept",270,"14",0,2,1,"cloudy/misty",0.68,0.6364,0.79,0.1045,152
4,"Sept",270,"15",0,2,1,"cloudy/misty",0.68,0.6364,0.83,0.0896,205
4,"Sept",270,"16",0,2,1,"cloudy/misty",0.66,0.6061,0.83,0.194,258
4,"Sept",270,"17",0,2,1,"cloudy/misty",0.66,0.5909,0.89,0.194,530
4,"Sept",270,"18",0,2,1,"cloudy/misty",0.64,0.5758,0.89,0.2239,356
4,"Sept",270,"19",0,2,1,"cloudy/misty",0.64,0.5758,0.89,0.1343,320
4,"Sept",270,"20",0,2,1,"clear",0.62,0.5909,0.78,0,238
4,"Sept",270,"21",0,2,1,"clear",0.6,0.5606,0.83,0,196
4,"Sept",270,"22",0,2,1,"clear",0.6,0.5455,0.88,0.0896,121
4,"Sept",270,"23",0,2,1,"clear",0.6,0.5455,0.88,0.0896,93
4,"Sept",271,"0",0,3,1,"clear",0.6,0.5455,0.88,0,36
4,"Sept",271,"1",0,3,1,"clear",0.6,0.5455,0.88,0,14
4,"Sept",271,"2",0,3,1,"clear",0.6,0.5455,0.88,0.2537,9
4,"Sept",271,"3",0,3,1,"cloudy/misty",0.6,0.5152,0.94,0.0896,3
4,"Sept",271,"4",0,3,1,"clear",0.6,0.5455,0.88,0,4
4,"Sept",271,"5",0,3,1,"cloudy/misty",0.6,0.5152,0.94,0,22
4,"Sept",271,"6",0,3,1,"light rain/snow",0.6,0.5152,0.94,0.1642,114
4,"Sept",271,"7",0,3,1,"light rain/snow",0.6,0.5152,0.94,0.1642,185
4,"Sept",271,"8",0,3,1,"light rain/snow",0.62,0.5455,0.94,0.2239,287
4,"Sept",271,"9",0,3,1,"light rain/snow",0.62,0.5455,0.94,0.2239,155
4,"Sept",271,"10",0,3,1,"cloudy/misty",0.62,0.5455,0.94,0,129
4,"Sept",271,"11",0,3,1,"cloudy/misty",0.66,0.6061,0.83,0.1045,151
4,"Sept",271,"12",0,3,1,"cloudy/misty",0.68,0.6364,0.79,0,184
4,"Sept",271,"13",0,3,1,"clear",0.7,0.6667,0.74,0.2537,162
4,"Sept",271,"14",0,3,1,"clear",0.72,0.6818,0.62,0.2537,170
4,"Sept",271,"15",0,3,1,"clear",0.7,0.6515,0.7,0.1343,181
4,"Sept",271,"16",0,3,1,"clear",0.7,0.6515,0.7,0.194,280
4,"Sept",271,"17",0,3,1,"clear",0.7,0.6515,0.7,0.2239,591
4,"Sept",271,"18",0,3,1,"light rain/snow",0.66,0.6061,0.83,0.2537,524
4,"Sept",271,"19",0,3,1,"light rain/snow",0.66,0.6061,0.83,0.2537,372
4,"Sept",271,"20",0,3,1,"light rain/snow",0.6,0.5606,0.83,0.2985,102
4,"Sept",271,"21",0,3,1,"light rain/snow",0.6,0.5455,0.88,0.2537,74
4,"Sept",271,"22",0,3,1,"clear",0.6,0.5455,0.88,0.0896,87
4,"Sept",271,"23",0,3,1,"clear",0.6,0.5152,0.94,0.1343,71
4,"Sept",272,"0",0,4,1,"clear",0.6,0.5152,0.94,0.194,40
4,"Sept",272,"1",0,4,1,"cloudy/misty",0.6,0.5,1,0.194,23
4,"Sept",272,"2",0,4,1,"cloudy/misty",0.6,0.5,1,0.194,2
4,"Sept",272,"3",0,4,1,"cloudy/misty",0.6,0.5152,0.94,0.194,8
4,"Sept",272,"4",0,4,1,"cloudy/misty",0.6,0.5455,0.88,0.194,7
4,"Sept",272,"5",0,4,1,"cloudy/misty",0.6,0.5455,0.88,0.1045,22
4,"Sept",272,"6",0,4,1,"cloudy/misty",0.6,0.5455,0.88,0.0896,111
4,"Sept",272,"7",0,4,1,"clear",0.6,0.5455,0.88,0.1343,283
4,"Sept",272,"8",0,4,1,"clear",0.6,0.5606,0.83,0,431
4,"Sept",272,"9",0,4,1,"clear",0.62,0.5909,0.78,0.2537,225
4,"Sept",272,"10",0,4,1,"clear",0.64,0.6061,0.65,0.194,127
4,"Sept",272,"11",0,4,1,"clear",0.62,0.6061,0.61,0.194,158
4,"Sept",272,"12",0,4,1,"clear",0.66,0.6212,0.61,0.1642,195
4,"Sept",272,"13",0,4,1,"clear",0.64,0.6212,0.61,0.194,211
4,"Sept",272,"14",0,4,1,"clear",0.68,0.6364,0.51,0.2985,167
4,"Sept",272,"15",0,4,1,"clear",0.68,0.6364,0.45,0.3881,227
4,"Sept",272,"16",0,4,1,"clear",0.68,0.6364,0.41,0.3582,291
4,"Sept",272,"17",0,4,1,"clear",0.66,0.6212,0.47,0.2985,589
4,"Sept",272,"18",0,4,1,"clear",0.64,0.6212,0.41,0.2239,584
4,"Sept",272,"19",0,4,1,"clear",0.62,0.6212,0.5,0.0896,384
4,"Sept",272,"20",0,4,1,"clear",0.6,0.6212,0.53,0.0896,273
4,"Sept",272,"21",0,4,1,"clear",0.58,0.5455,0.56,0,225
4,"Sept",272,"22",0,4,1,"clear",0.56,0.5303,0.68,0,175
4,"Sept",272,"23",0,4,1,"clear",0.52,0.5,0.77,0.1045,81
4,"Sept",273,"0",0,5,1,"clear",0.52,0.5,0.83,0.1045,60
4,"Sept",273,"1",0,5,1,"clear",0.52,0.5,0.77,0.0896,23
4,"Sept",273,"2",0,5,1,"clear",0.52,0.5,0.83,0.1045,15
4,"Sept",273,"3",0,5,1,"clear",0.52,0.5,0.83,0.1045,3
4,"Sept",273,"4",0,5,1,"clear",0.52,0.5,0.83,0.194,8
4,"Sept",273,"5",0,5,1,"clear",0.52,0.5,0.83,0.194,26
4,"Sept",273,"6",0,5,1,"clear",0.52,0.5,0.83,0.2239,98
4,"Sept",273,"7",0,5,1,"clear",0.52,0.5,0.83,0.2239,297
4,"Sept",273,"8",0,5,1,"clear",0.54,0.5152,0.77,0.1343,456
4,"Sept",273,"9",0,5,1,"clear",0.56,0.5303,0.73,0.194,237
4,"Sept",273,"10",0,5,1,"clear",0.6,0.6061,0.64,0,168
4,"Sept",273,"11",0,5,1,"clear",0.64,0.6212,0.57,0.0896,217
4,"Sept",273,"12",0,5,1,"cloudy/misty",0.64,0.6212,0.57,0.194,254
4,"Sept",273,"13",0,5,1,"cloudy/misty",0.66,0.6212,0.47,0.3284,266
4,"Sept",273,"14",0,5,1,"cloudy/misty",0.64,0.6212,0.47,0.2985,266
4,"Sept",273,"15",0,5,1,"clear",0.64,0.6212,0.5,0.2836,245
4,"Sept",273,"16",0,5,1,"clear",0.62,0.6212,0.53,0.2239,360
4,"Sept",273,"17",0,5,1,"clear",0.62,0.6212,0.53,0.194,591
4,"Sept",273,"18",0,5,1,"clear",0.58,0.5455,0.49,0.3582,511
4,"Sept",273,"19",0,5,1,"clear",0.54,0.5152,0.52,0.2836,374
4,"Sept",273,"20",0,5,1,"clear",0.54,0.5152,0.52,0.2836,230
4,"Sept",273,"21",0,5,1,"clear",0.52,0.5,0.55,0.194,206
4,"Sept",273,"22",0,5,1,"clear",0.52,0.5,0.55,0.3284,159
4,"Sept",273,"23",0,5,1,"clear",0.52,0.5,0.55,0.3284,132
4,"Oct",274,"0",0,6,0,"clear",0.5,0.4848,0.63,0.3881,130
4,"Oct",274,"1",0,6,0,"clear",0.48,0.4697,0.67,0.3284,58
4,"Oct",274,"2",0,6,0,"clear",0.46,0.4545,0.63,0.4179,67
4,"Oct",274,"3",0,6,0,"clear",0.46,0.4545,0.59,0.4179,25
4,"Oct",274,"4",0,6,0,"clear",0.44,0.4394,0.58,0.4179,8
4,"Oct",274,"5",0,6,0,"cloudy/misty",0.44,0.4394,0.62,0.2985,5
4,"Oct",274,"6",0,6,0,"clear",0.42,0.4242,0.67,0.3284,19
4,"Oct",274,"7",0,6,0,"light rain/snow",0.42,0.4242,0.67,0.2537,36
4,"Oct",274,"8",0,6,0,"cloudy/misty",0.4,0.4091,0.76,0.3284,67
4,"Oct",274,"9",0,6,0,"light rain/snow",0.4,0.4091,0.82,0.3582,129
4,"Oct",274,"10",0,6,0,"light rain/snow",0.4,0.4091,0.76,0.3582,121
4,"Oct",274,"11",0,6,0,"light rain/snow",0.38,0.3939,0.82,0.3284,132
4,"Oct",274,"12",0,6,0,"cloudy/misty",0.4,0.4091,0.82,0.2537,158
4,"Oct",274,"13",0,6,0,"cloudy/misty",0.4,0.4091,0.82,0.3284,125
4,"Oct",274,"14",0,6,0,"cloudy/misty",0.42,0.4242,0.71,0.3582,180
4,"Oct",274,"15",0,6,0,"cloudy/misty",0.42,0.4242,0.71,0.2836,195
4,"Oct",274,"16",0,6,0,"cloudy/misty",0.4,0.4091,0.76,0.2985,223
4,"Oct",274,"17",0,6,0,"light rain/snow",0.4,0.4091,0.76,0.194,228
4,"Oct",274,"18",0,6,0,"light rain/snow",0.38,0.3939,0.87,0.2239,140
4,"Oct",274,"19",0,6,0,"cloudy/misty",0.38,0.3939,0.82,0.194,126
4,"Oct",274,"20",0,6,0,"light rain/snow",0.36,0.3636,0.87,0.1045,66
4,"Oct",274,"21",0,6,0,"light rain/snow",0.36,0.3636,0.87,0.1045,56
4,"Oct",274,"22",0,6,0,"cloudy/misty",0.36,0.3485,0.93,0.2239,70
4,"Oct",274,"23",0,6,0,"light rain/snow",0.36,0.3485,0.93,0.2239,65
4,"Oct",275,"0",0,0,0,"light rain/snow",0.36,0.3333,0.93,0.2985,47
4,"Oct",275,"1",0,0,0,"light rain/snow",0.34,0.3182,0.87,0.2537,24
4,"Oct",275,"2",0,0,0,"light rain/snow",0.34,0.303,0.87,0.2985,30
4,"Oct",275,"3",0,0,0,"light rain/snow",0.34,0.3182,0.87,0.2836,9
4,"Oct",275,"4",0,0,0,"cloudy/misty",0.34,0.3182,0.87,0.2537,7
4,"Oct",275,"5",0,0,0,"clear",0.32,0.303,0.87,0.2836,7
4,"Oct",275,"6",0,0,0,"clear",0.32,0.3182,0.81,0.1642,15
4,"Oct",275,"7",0,0,0,"clear",0.34,0.3333,0.76,0.194,29
4,"Oct",275,"8",0,0,0,"cloudy/misty",0.34,0.3333,0.76,0.194,64
4,"Oct",275,"9",0,0,0,"clear",0.36,0.3333,0.76,0.3582,115
4,"Oct",275,"10",0,0,0,"cloudy/misty",0.36,0.3333,0.71,0.2836,248
4,"Oct",275,"11",0,0,0,"cloudy/misty",0.38,0.3939,0.66,0.2537,292
4,"Oct",275,"12",0,0,0,"cloudy/misty",0.4,0.4091,0.62,0.194,321
4,"Oct",275,"13",0,0,0,"light rain/snow",0.4,0.4091,0.62,0.2239,308
4,"Oct",275,"14",0,0,0,"light rain/snow",0.36,0.3485,0.81,0.1642,256
4,"Oct",275,"15",0,0,0,"light rain/snow",0.36,0.3333,0.81,0.2537,173
4,"Oct",275,"16",0,0,0,"light rain/snow",0.36,0.3485,0.87,0.194,206
4,"Oct",275,"17",0,0,0,"light rain/snow",0.36,0.3485,0.87,0.1642,167
4,"Oct",275,"18",0,0,0,"cloudy/misty",0.36,0.3485,0.81,0.194,174
4,"Oct",275,"19",0,0,0,"cloudy/misty",0.38,0.3939,0.76,0.1642,162
4,"Oct",275,"20",0,0,0,"cloudy/misty",0.36,0.3333,0.76,0.2537,87
4,"Oct",275,"21",0,0,0,"clear",0.36,0.3485,0.71,0.2239,88
4,"Oct",275,"22",0,0,0,"light rain/snow",0.36,0.3636,0.81,0.0896,64
4,"Oct",275,"23",0,0,0,"clear",0.36,0.3636,0.81,0.0896,25
4,"Oct",276,"0",0,1,1,"clear",0.34,0.3485,0.87,0.1045,16
4,"Oct",276,"1",0,1,1,"clear",0.36,0.3636,0.81,0.0896,6
4,"Oct",276,"2",0,1,1,"clear",0.36,0.3636,0.76,0.1045,4
4,"Oct",276,"3",0,1,1,"clear",0.36,0.3788,0.81,0,7
4,"Oct",276,"4",0,1,1,"clear",0.34,0.3485,0.87,0.1045,8
4,"Oct",276,"5",0,1,1,"cloudy/misty",0.36,0.3636,0.76,0.1045,21
4,"Oct",276,"6",0,1,1,"cloudy/misty",0.36,0.3788,0.71,0,94
4,"Oct",276,"7",0,1,1,"cloudy/misty",0.36,0.3485,0.71,0.1343,249
4,"Oct",276,"8",0,1,1,"cloudy/misty",0.36,0.3636,0.71,0.1045,372
4,"Oct",276,"9",0,1,1,"cloudy/misty",0.4,0.4091,0.66,0.0896,153
4,"Oct",276,"10",0,1,1,"cloudy/misty",0.4,0.4091,0.66,0.1045,101
4,"Oct",276,"11",0,1,1,"cloudy/misty",0.4,0.4091,0.71,0.2239,126
4,"Oct",276,"12",0,1,1,"cloudy/misty",0.4,0.4091,0.71,0.1343,147
4,"Oct",276,"13",0,1,1,"light rain/snow",0.42,0.4242,0.67,0.1642,118
4,"Oct",276,"14",0,1,1,"light rain/snow",0.4,0.4091,0.76,0,120
4,"Oct",276,"15",0,1,1,"light rain/snow",0.4,0.4091,0.76,0,101
4,"Oct",276,"16",0,1,1,"cloudy/misty",0.4,0.4091,0.76,0.1045,218
4,"Oct",276,"17",0,1,1,"cloudy/misty",0.4,0.4091,0.76,0.1642,495
4,"Oct",276,"18",0,1,1,"cloudy/misty",0.4,0.4091,0.76,0.1642,412
4,"Oct",276,"19",0,1,1,"clear",0.4,0.4091,0.76,0,315
4,"Oct",276,"20",0,1,1,"light rain/snow",0.4,0.4091,0.82,0,204
4,"Oct",276,"21",0,1,1,"cloudy/misty",0.4,0.4091,0.82,0,138
4,"Oct",276,"22",0,1,1,"cloudy/misty",0.4,0.4091,0.82,0,91
4,"Oct",276,"23",0,1,1,"cloudy/misty",0.4,0.4091,0.82,0.1045,54
4,"Oct",277,"0",0,2,1,"cloudy/misty",0.4,0.4091,0.87,0.0896,27
4,"Oct",277,"1",0,2,1,"cloudy/misty",0.4,0.4091,0.87,0.1045,9
4,"Oct",277,"2",0,2,1,"cloudy/misty",0.4,0.4091,0.87,0,3
4,"Oct",277,"3",0,2,1,"clear",0.4,0.4091,0.82,0.1045,6
4,"Oct",277,"4",0,2,1,"clear",0.4,0.4091,0.82,0.0896,7
4,"Oct",277,"5",0,2,1,"clear",0.4,0.4091,0.82,0.1343,27
4,"Oct",277,"6",0,2,1,"clear",0.4,0.4091,0.82,0.1045,112
4,"Oct",277,"7",0,2,1,"clear",0.42,0.4242,0.82,0.2836,309
4,"Oct",277,"8",0,2,1,"clear",0.44,0.4394,0.77,0.2239,400
4,"Oct",277,"9",0,2,1,"clear",0.46,0.4545,0.67,0.2537,187
4,"Oct",277,"10",0,2,1,"clear",0.48,0.4697,0.67,0.2836,126
4,"Oct",277,"11",0,2,1,"clear",0.54,0.5152,0.64,0.2836,124
4,"Oct",277,"12",0,2,1,"clear",0.56,0.5303,0.56,0.2985,199
4,"Oct",277,"13",0,2,1,"clear",0.56,0.5303,0.56,0.2985,173
4,"Oct",277,"14",0,2,1,"clear",0.58,0.5455,0.53,0.2537,183
4,"Oct",277,"15",0,2,1,"clear",0.58,0.5455,0.56,0.2836,194
4,"Oct",277,"16",0,2,1,"clear",0.58,0.5455,0.56,0.3284,309
4,"Oct",277,"17",0,2,1,"clear",0.56,0.5303,0.6,0.3881,585
4,"Oct",277,"18",0,2,1,"clear",0.54,0.5152,0.64,0.2836,524
4,"Oct",277,"19",0,2,1,"clear",0.52,0.5,0.68,0.2239,345
4,"Oct",277,"20",0,2,1,"clear",0.52,0.5,0.68,0.2239,261
4,"Oct",277,"21",0,2,1,"clear",0.5,0.4848,0.72,0.1343,166
4,"Oct",277,"22",0,2,1,"clear",0.5,0.4848,0.72,0.1343,114
4,"Oct",277,"23",0,2,1,"clear",0.48,0.4697,0.77,0.1343,66
4,"Oct",278,"0",0,3,1,"clear",0.48,0.4697,0.77,0.1343,43
4,"Oct",278,"1",0,3,1,"clear",0.48,0.4697,0.77,0.1642,11
4,"Oct",278,"2",0,3,1,"clear",0.46,0.4545,0.82,0.1642,3
4,"Oct",278,"3",0,3,1,"clear",0.46,0.4545,0.82,0.1045,6
4,"Oct",278,"4",0,3,1,"clear",0.44,0.4394,0.88,0,5
4,"Oct",278,"5",0,3,1,"clear",0.44,0.4394,0.82,0.1343,32
4,"Oct",278,"6",0,3,1,"clear",0.44,0.4394,0.82,0.1045,117
4,"Oct",278,"7",0,3,1,"clear",0.46,0.4545,0.77,0.1045,301
4,"Oct",278,"8",0,3,1,"clear",0.52,0.5,0.63,0,467
4,"Oct",278,"9",0,3,1,"clear",0.54,0.5152,0.6,0.2985,219
4,"Oct",278,"10",0,3,1,"clear",0.56,0.5303,0.56,0.3881,133
4,"Oct",278,"11",0,3,1,"clear",0.6,0.6212,0.46,0.2836,170
4,"Oct",278,"12",0,3,1,"clear",0.62,0.6212,0.43,0.3284,214
4,"Oct",278,"13",0,3,1,"clear",0.64,0.6212,0.41,0.2239,219
4,"Oct",278,"14",0,3,1,"clear",0.64,0.6212,0.41,0.2836,190
4,"Oct",278,"15",0,3,1,"clear",0.64,0.6212,0.47,0.2836,182
4,"Oct",278,"16",0,3,1,"clear",0.64,0.6212,0.47,0.3284,282
4,"Oct",278,"17",0,3,1,"clear",0.64,0.6212,0.47,0.2537,591
4,"Oct",278,"18",0,3,1,"clear",0.6,0.6212,0.53,0.1642,593
4,"Oct",278,"19",0,3,1,"clear",0.58,0.5455,0.56,0.1343,374
4,"Oct",278,"20",0,3,1,"clear",0.52,0.5,0.77,0.1642,246
4,"Oct",278,"21",0,3,1,"clear",0.5,0.4848,0.82,0.1045,201
4,"Oct",278,"22",0,3,1,"clear",0.52,0.5,0.72,0,154
4,"Oct",278,"23",0,3,1,"clear",0.5,0.4848,0.77,0.1045,73
4,"Oct",279,"0",0,4,1,"clear",0.5,0.4848,0.72,0.194,40
4,"Oct",279,"1",0,4,1,"clear",0.48,0.4697,0.63,0.194,22
4,"Oct",279,"2",0,4,1,"clear",0.46,0.4545,0.67,0.194,10
4,"Oct",279,"3",0,4,1,"clear",0.44,0.4394,0.67,0.2239,5
4,"Oct",279,"4",0,4,1,"clear",0.44,0.4394,0.62,0.2836,5
4,"Oct",279,"5",0,4,1,"clear",0.42,0.4242,0.62,0.194,24
4,"Oct",279,"6",0,4,1,"clear",0.4,0.4091,0.66,0.194,114
4,"Oct",279,"7",0,4,1,"clear",0.42,0.4242,0.62,0.194,302
4,"Oct",279,"8",0,4,1,"clear",0.44,0.4394,0.62,0.1642,457
4,"Oct",279,"9",0,4,1,"clear",0.46,0.4545,0.63,0.194,208
4,"Oct",279,"10",0,4,1,"clear",0.52,0.5,0.52,0,129
4,"Oct",279,"11",0,4,1,"clear",0.54,0.5152,0.49,0,144
4,"Oct",279,"12",0,4,1,"clear",0.56,0.5303,0.49,0.0896,226
4,"Oct",279,"13",0,4,1,"clear",0.56,0.5303,0.46,0.0896,191
4,"Oct",279,"14",0,4,1,"clear",0.58,0.5455,0.43,0.0896,195
4,"Oct",279,"15",0,4,1,"clear",0.58,0.5455,0.46,0.1343,219
4,"Oct",279,"16",0,4,1,"clear",0.58,0.5455,0.49,0.194,323
4,"Oct",279,"17",0,4,1,"clear",0.56,0.5303,0.52,0.1343,568
4,"Oct",279,"18",0,4,1,"clear",0.54,0.5152,0.64,0.0896,538
4,"Oct",279,"19",0,4,1,"clear",0.52,0.5,0.59,0.1045,343
4,"Oct",279,"20",0,4,1,"clear",0.5,0.4848,0.77,0.1045,260
4,"Oct",279,"21",0,4,1,"clear",0.46,0.4545,0.88,0.0896,195
4,"Oct",279,"22",0,4,1,"clear",0.46,0.4545,0.82,0,148
4,"Oct",279,"23",0,4,1,"clear",0.44,0.4394,0.88,0.0896,99
4,"Oct",280,"0",0,5,1,"clear",0.44,0.4394,0.88,0,67
4,"Oct",280,"1",0,5,1,"clear",0.44,0.4394,0.88,0,28
4,"Oct",280,"2",0,5,1,"clear",0.42,0.4242,0.88,0,5
4,"Oct",280,"3",0,5,1,"clear",0.4,0.4091,0.87,0,10
4,"Oct",280,"4",0,5,1,"clear",0.4,0.4091,0.87,0.1045,5
4,"Oct",280,"5",0,5,1,"clear",0.42,0.4242,0.82,0,27
4,"Oct",280,"6",0,5,1,"clear",0.42,0.4242,0.88,0,87
4,"Oct",280,"7",0,5,1,"clear",0.42,0.4242,0.94,0,242
4,"Oct",280,"8",0,5,1,"clear",0.46,0.4545,0.82,0,417
4,"Oct",280,"9",0,5,1,"clear",0.48,0.4697,0.77,0,241
4,"Oct",280,"10",0,5,1,"clear",0.52,0.5,0.68,0.0896,174
4,"Oct",280,"11",0,5,1,"clear",0.56,0.5303,0.63,0,230
4,"Oct",280,"12",0,5,1,"clear",0.6,0.6212,0.53,0,235
4,"Oct",280,"13",0,5,1,"clear",0.6,0.6212,0.46,0,305
4,"Oct",280,"14",0,5,1,"clear",0.62,0.6212,0.5,0,256
4,"Oct",280,"15",0,5,1,"clear",0.66,0.6212,0.41,0,270
4,"Oct",280,"16",0,5,1,"clear",0.64,0.6212,0.44,0,419
4,"Oct",280,"17",0,5,1,"clear",0.6,0.6212,0.56,0.2537,563
4,"Oct",280,"18",0,5,1,"clear",0.56,0.5303,0.6,0.0896,465
4,"Oct",280,"19",0,5,1,"clear",0.56,0.5303,0.52,0,294
4,"Oct",280,"20",0,5,1,"clear",0.54,0.5152,0.49,0,197
4,"Oct",280,"21",0,5,1,"clear",0.5,0.4848,0.68,0,166
4,"Oct",280,"22",0,5,1,"clear",0.5,0.4848,0.68,0,146
4,"Oct",280,"23",0,5,1,"clear",0.5,0.4848,0.63,0,136
4,"Oct",281,"0",0,6,0,"clear",0.48,0.4697,0.72,0,89
4,"Oct",281,"1",0,6,0,"clear",0.46,0.4545,0.82,0,65
4,"Oct",281,"2",0,6,0,"clear",0.46,0.4545,0.82,0,45
4,"Oct",281,"3",0,6,0,"clear",0.44,0.4394,0.88,0,20
4,"Oct",281,"4",0,6,0,"clear",0.42,0.4242,0.94,0.1343,10
4,"Oct",281,"5",0,6,0,"clear",0.42,0.4242,0.88,0.1045,8
4,"Oct",281,"6",0,6,0,"clear",0.42,0.4242,0.94,0,22
4,"Oct",281,"7",0,6,0,"clear",0.42,0.4242,0.94,0.0896,73
4,"Oct",281,"8",0,6,0,"clear",0.46,0.4545,0.82,0,103
4,"Oct",281,"9",0,6,0,"clear",0.5,0.4848,0.77,0,217
4,"Oct",281,"10",0,6,0,"clear",0.52,0.5,0.77,0,337
4,"Oct",281,"11",0,6,0,"clear",0.58,0.5455,0.56,0,397
4,"Oct",281,"12",0,6,0,"clear",0.62,0.6212,0.35,0,446
4,"Oct",281,"13",0,6,0,"clear",0.62,0.6212,0.46,0.1045,485
4,"Oct",281,"14",0,6,0,"clear",0.62,0.6212,0.5,0.0896,465
4,"Oct",281,"15",0,6,0,"clear",0.66,0.6212,0.39,0,496
4,"Oct",281,"16",0,6,0,"clear",0.64,0.6212,0.44,0.0896,451
4,"Oct",281,"17",0,6,0,"clear",0.62,0.6212,0.5,0.1343,393
4,"Oct",281,"18",0,6,0,"clear",0.6,0.6212,0.46,0.1045,359
4,"Oct",281,"19",0,6,0,"clear",0.54,0.5152,0.68,0.1343,248
4,"Oct",281,"20",0,6,0,"clear",0.52,0.5,0.77,0.1045,202
4,"Oct",281,"21",0,6,0,"clear",0.52,0.5,0.77,0,187
4,"Oct",281,"22",0,6,0,"clear",0.5,0.4848,0.77,0,149
4,"Oct",281,"23",0,6,0,"clear",0.48,0.4697,0.88,0,142
4,"Oct",282,"0",0,0,0,"clear",0.46,0.4545,0.88,0.0896,129
4,"Oct",282,"1",0,0,0,"clear",0.46,0.4545,0.88,0,78
4,"Oct",282,"2",0,0,0,"clear",0.46,0.4545,0.88,0,55
4,"Oct",282,"3",0,0,0,"clear",0.44,0.4394,0.88,0,30
4,"Oct",282,"4",0,0,0,"clear",0.44,0.4394,0.88,0,14
4,"Oct",282,"5",0,0,0,"clear",0.44,0.4394,0.88,0,15
4,"Oct",282,"6",0,0,0,"clear",0.44,0.4394,0.88,0,21
4,"Oct",282,"7",0,0,0,"clear",0.44,0.4394,0.86,0,44
4,"Oct",282,"8",0,0,0,"clear",0.46,0.4545,0.88,0,107
4,"Oct",282,"9",0,0,0,"clear",0.5,0.4848,0.77,0,185
4,"Oct",282,"10",0,0,0,"clear",0.56,0.5303,0.68,0.0896,365
4,"Oct",282,"11",0,0,0,"clear",0.62,0.6212,0.53,0.0896,423
4,"Oct",282,"12",0,0,0,"clear",0.64,0.6212,0.44,0.0896,455
4,"Oct",282,"13",0,0,0,"clear",0.66,0.6212,0.44,0.0896,418
4,"Oct",282,"14",0,0,0,"clear",0.68,0.6364,0.47,0.1642,500
4,"Oct",282,"15",0,0,0,"clear",0.68,0.6364,0.51,0.1642,407
4,"Oct",282,"16",0,0,0,"clear",0.66,0.6212,0.5,0.1343,470
4,"Oct",282,"17",0,0,0,"clear",0.62,0.6061,0.61,0.1045,438
4,"Oct",282,"18",0,0,0,"clear",0.64,0.6212,0.5,0.1045,414
4,"Oct",282,"19",0,0,0,"clear",0.56,0.5303,0.73,0.0896,302
4,"Oct",282,"20",0,0,0,"clear",0.56,0.5303,0.73,0.1045,193
4,"Oct",282,"21",0,0,0,"clear",0.54,0.5152,0.83,0.1045,173
4,"Oct",282,"22",0,0,0,"cloudy/misty",0.52,0.5,0.94,0,152
4,"Oct",282,"23",0,0,0,"clear",0.5,0.4848,0.88,0.1045,123
4,"Oct",283,"0",1,1,0,"clear",0.5,0.4848,0.94,0,53
4,"Oct",283,"1",1,1,0,"clear",0.48,0.4697,0.88,0,34
4,"Oct",283,"2",1,1,0,"clear",0.48,0.4697,0.88,0,19
4,"Oct",283,"3",1,1,0,"clear",0.46,0.4545,0.88,0,11
4,"Oct",283,"4",1,1,0,"clear",0.46,0.4545,0.94,0,6
4,"Oct",283,"5",1,1,0,"clear",0.46,0.4545,0.94,0,21
4,"Oct",283,"6",1,1,0,"clear",0.44,0.4394,0.94,0,44
4,"Oct",283,"7",1,1,0,"clear",0.46,0.4545,0.88,0,114
4,"Oct",283,"8",1,1,0,"clear",0.52,0.5,0.83,0,254
4,"Oct",283,"9",1,1,0,"clear",0.54,0.5152,0.77,0,219
4,"Oct",283,"10",1,1,0,"clear",0.56,0.5303,0.73,0.1642,265
4,"Oct",283,"11",1,1,0,"clear",0.62,0.6061,0.69,0.0896,322
4,"Oct",283,"12",1,1,0,"cloudy/misty",0.7,0.6515,0.48,0.0896,365
4,"Oct",283,"13",1,1,0,"clear",0.72,0.6515,0.37,0,365
